model,component,layer_1based,config_revision,config_source,config_pointer,attention_type,hidden_size,heads,kv_heads,head_dim,intermediate_size,head_dim_evidence,layer_scope
MiniCPM-o-4_5,root,18,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/,full_attention,4096,32,8,128,12288,config,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,root,19,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/,full_attention,4096,32,8,128,12288,config,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,root,20,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/,full_attention,4096,32,8,128,12288,config,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,root,21,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/,full_attention,4096,32,8,128,12288,config,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,root,22,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/,full_attention,4096,32,8,128,12288,config,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,root,23,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/,full_attention,4096,32,8,128,12288,config,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,root,24,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/,full_attention,4096,32,8,128,12288,config,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,root,25,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/,full_attention,4096,32,8,128,12288,config,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,root,26,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/,full_attention,4096,32,8,128,12288,config,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,root,27,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/,full_attention,4096,32,8,128,12288,config,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,root,28,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/,full_attention,4096,32,8,128,12288,config,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,root,29,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/,full_attention,4096,32,8,128,12288,config,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,root,30,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/,full_attention,4096,32,8,128,12288,config,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,root,31,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/,full_attention,4096,32,8,128,12288,config,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,root,32,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/,full_attention,4096,32,8,128,12288,config,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,root,33,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/,full_attention,4096,32,8,128,12288,config,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,root,34,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/,full_attention,4096,32,8,128,12288,config,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,root,35,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/,full_attention,4096,32,8,128,12288,config,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,root,36,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/,full_attention,4096,32,8,128,12288,config,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,audio_config,1,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/audio_config,full_attention,1024,16,16,64,4096,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,audio_config,2,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/audio_config,full_attention,1024,16,16,64,4096,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,audio_config,3,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/audio_config,full_attention,1024,16,16,64,4096,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,audio_config,4,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/audio_config,full_attention,1024,16,16,64,4096,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,audio_config,5,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/audio_config,full_attention,1024,16,16,64,4096,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,audio_config,6,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/audio_config,full_attention,1024,16,16,64,4096,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,audio_config,7,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/audio_config,full_attention,1024,16,16,64,4096,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,audio_config,8,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/audio_config,full_attention,1024,16,16,64,4096,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,audio_config,9,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/audio_config,full_attention,1024,16,16,64,4096,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,audio_config,10,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/audio_config,full_attention,1024,16,16,64,4096,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,audio_config,11,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/audio_config,full_attention,1024,16,16,64,4096,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,audio_config,12,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/audio_config,full_attention,1024,16,16,64,4096,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,audio_config,13,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/audio_config,full_attention,1024,16,16,64,4096,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,audio_config,14,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/audio_config,full_attention,1024,16,16,64,4096,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,audio_config,15,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/audio_config,full_attention,1024,16,16,64,4096,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,audio_config,16,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/audio_config,full_attention,1024,16,16,64,4096,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,audio_config,17,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/audio_config,full_attention,1024,16,16,64,4096,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,audio_config,18,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/audio_config,full_attention,1024,16,16,64,4096,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,audio_config,19,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/audio_config,full_attention,1024,16,16,64,4096,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,audio_config,20,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/audio_config,full_attention,1024,16,16,64,4096,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,audio_config,21,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/audio_config,full_attention,1024,16,16,64,4096,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,audio_config,22,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/audio_config,full_attention,1024,16,16,64,4096,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,audio_config,23,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/audio_config,full_attention,1024,16,16,64,4096,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,audio_config,24,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/audio_config,full_attention,1024,16,16,64,4096,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,tts_config,1,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/tts_config,full_attention,768,12,12,64,3072,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,tts_config,2,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/tts_config,full_attention,768,12,12,64,3072,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,tts_config,3,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/tts_config,full_attention,768,12,12,64,3072,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,tts_config,4,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/tts_config,full_attention,768,12,12,64,3072,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,tts_config,5,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/tts_config,full_attention,768,12,12,64,3072,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,tts_config,6,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/tts_config,full_attention,768,12,12,64,3072,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,tts_config,7,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/tts_config,full_attention,768,12,12,64,3072,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,tts_config,8,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/tts_config,full_attention,768,12,12,64,3072,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,tts_config,9,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/tts_config,full_attention,768,12,12,64,3072,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,tts_config,10,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/tts_config,full_attention,768,12,12,64,3072,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,tts_config,11,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/tts_config,full_attention,768,12,12,64,3072,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,tts_config,12,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/tts_config,full_attention,768,12,12,64,3072,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,tts_config,13,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/tts_config,full_attention,768,12,12,64,3072,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,tts_config,14,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/tts_config,full_attention,768,12,12,64,3072,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,tts_config,15,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/tts_config,full_attention,768,12,12,64,3072,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,tts_config,16,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/tts_config,full_attention,768,12,12,64,3072,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,tts_config,17,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/tts_config,full_attention,768,12,12,64,3072,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,tts_config,18,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/tts_config,full_attention,768,12,12,64,3072,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,tts_config,19,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/tts_config,full_attention,768,12,12,64,3072,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,tts_config,20,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/tts_config,full_attention,768,12,12,64,3072,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,vision_config,1,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/vision_config,vision_attention,1152,16,16,72,4304,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,vision_config,2,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/vision_config,vision_attention,1152,16,16,72,4304,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,vision_config,3,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/vision_config,vision_attention,1152,16,16,72,4304,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,vision_config,4,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/vision_config,vision_attention,1152,16,16,72,4304,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,vision_config,5,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/vision_config,vision_attention,1152,16,16,72,4304,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,vision_config,6,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/vision_config,vision_attention,1152,16,16,72,4304,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,vision_config,7,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/vision_config,vision_attention,1152,16,16,72,4304,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,vision_config,8,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/vision_config,vision_attention,1152,16,16,72,4304,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,vision_config,9,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/vision_config,vision_attention,1152,16,16,72,4304,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,vision_config,10,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/vision_config,vision_attention,1152,16,16,72,4304,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,vision_config,11,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/vision_config,vision_attention,1152,16,16,72,4304,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,vision_config,12,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/vision_config,vision_attention,1152,16,16,72,4304,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,vision_config,13,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/vision_config,vision_attention,1152,16,16,72,4304,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,vision_config,14,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/vision_config,vision_attention,1152,16,16,72,4304,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,vision_config,15,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/vision_config,vision_attention,1152,16,16,72,4304,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,vision_config,16,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/vision_config,vision_attention,1152,16,16,72,4304,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,vision_config,17,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/vision_config,vision_attention,1152,16,16,72,4304,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,vision_config,18,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/vision_config,vision_attention,1152,16,16,72,4304,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,vision_config,19,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/vision_config,vision_attention,1152,16,16,72,4304,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,vision_config,20,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/vision_config,vision_attention,1152,16,16,72,4304,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,vision_config,21,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/vision_config,vision_attention,1152,16,16,72,4304,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,vision_config,22,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/vision_config,vision_attention,1152,16,16,72,4304,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,vision_config,23,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/vision_config,vision_attention,1152,16,16,72,4304,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,vision_config,24,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/vision_config,vision_attention,1152,16,16,72,4304,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,vision_config,25,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/vision_config,vision_attention,1152,16,16,72,4304,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,vision_config,26,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/vision_config,vision_attention,1152,16,16,72,4304,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
MiniCPM-o-4_5,vision_config,27,503e754207c94da6bb26850b4469f367c9ea3582,https://huggingface.co/openbmb/MiniCPM-o-4_5/resolve/503e754207c94da6bb26850b4469f367c9ea3582/config.json,/vision_config,vision_attention,1152,16,16,72,4304,hidden_size/heads 推导,配置层；drop/truncation/运行路径另行核验
